Episode,Reward,Steps,Epsilon,Loss,Done
374,-175410.6941747574,593,0.1526354036900377,13314377.916992188,True
375,-16466.04854368934,182,0.1518722266715875,4642017.8564453125,True
376,-26102.470873786428,229,0.15111286553822956,6130033.3154296875,True
377,-70801.3834951455,377,0.15035730121053842,9607336.211914062,True
378,-26974.975728155372,233,0.14960551470448571,5883670.259765625,True
379,-34128.902912621415,262,0.14885748713096328,6330891.2890625,True
380,-22018.84951456308,211,0.14811319969530845,5279912.681640625,True
381,-176504.83009708786,595,0.1473726336968319,14393459.317382812,True
382,-152974.55339805837,554,0.14663577052834775,13460834.765625,True
383,-179490.97572815567,600,0.14590259167570602,16183197.615234375,False
384,-111925.50000000009,474,0.1451730787173275,12615155.797851562,True
385,-179461.04854368969,600,0.14444721332374086,16573053.418945312,False
386,-179647.0728155347,600,0.14372497725712216,16959357.001953125,False
387,-22256.980582524247,212,0.14300635237083656,6007382.6796875,True
388,-17079.995145631074,186,0.14229132060898236,5105715.814453125,True
389,-137375.61650485508,525,0.14157986400593744,14277273.7109375,True
390,-131295.78155339812,513,0.14087196468590776,14298399.1484375,True
391,-55230.223300970756,333,0.14016760486247823,10201406.930664062,True
392,-77230.74271844649,394,0.13946676683816583,11145130.311523438,True
393,-64179.86407766987,359,0.138769433003975,9755652.752929688,True
394,-54505.75728155336,331,0.13807558583895513,9258200.9453125,True
395,-171257.1359223308,586,0.13738520790976036,16193457.5546875,True
396,-112924.14563106808,476,0.13669828187021155,13243900.669921875,True
397,-45378.038834951534,302,0.13601479046086049,8854514.418945312,True
398,-47120.77184466016,308,0.1353347165085562,8993706.373046875,True
399,-121577.1019417478,494,0.1346580429260134,13790243.83203125,True
400,-179676.2669902923,600,0.13398475271138335,16844844.067382812,False
401,-102605.87864077651,454,0.13331482894782642,12109110.063476562,True
402,-151198.00485436918,551,0.13264825480308728,14679318.267578125,True
403,-168243.8106796126,581,0.13198501352907185,15713749.106445312,True
404,-179528.69902912687,600,0.1313250884614265,16132901.471679688,False
405,-40172.40291262131,284,0.13066846301911936,7896884.2197265625,True
406,-75326.29126213606,389,0.13001512070402377,10853957.567382812,True
407,-179272.6747572823,600,0.12936504510050365,16896924.040039062,False
408,-115343.88834951486,481,0.12871821987500112,13593141.265625,True
409,-73497.47087378631,384,0.12807462877562611,11332658.904296875,True
410,-179515.0776699034,600,0.12743425563174798,16413402.267578125,False
411,-38065.76213592232,277,0.12679708435358925,7930995.7578125,True
412,-118317.48543689359,487,0.1261630989318213,12993748.78125,True
413,-26715.927184466036,232,0.1255322834371622,6736629.9990234375,True
414,-44546.64563106794,299,0.12490462201997637,8599314.864257812,True
415,-168946.42718446662,582,0.1242800989098765,16469181.548828125,True
416,-66713.84951456342,366,0.12365869841532712,11449853.20703125,True
417,-139923.54854368922,530,0.12304040492325048,15516731.751953125,True
418,-27708.218446601964,236,0.12242520289863423,7023904.1650390625,True
419,-179684.57281553416,600,0.12181307688414106,18108821.986328125,False
420,-71890.19417475745,380,0.12120401149972035,11042703.120117188,True
421,-108176.43689320426,466,0.12059799144222175,13581853.32421875,True
422,-69661.76699029142,374,0.11999500148501063,11157376.518554688,True
423,-117712.60679611632,486,0.11939502647758558,13685437.53515625,True
424,-179259.4368932046,600,0.11879805134519765,17058588.455078125,False
425,-84473.75728155348,412,0.11820406108847166,11663413.032226562,True
426,-17280.004854368894,187,0.1176130407830293,5820014.45703125,True
427,-84121.19902912613,411,0.11702497557911415,11687927.767578125,True
428,-179430.01941747588,600,0.11643985070121858,16669468.098632812,False
429,-179373.64563106815,600,0.11585765144771248,17176495.017578125,False
430,-29748.019417475654,245,0.11527836319047392,7184848.6123046875,True
431,-58501.4077669903,343,0.11470197137452155,9546844.03125,True
