Episode,Reward,Steps,Epsilon,Loss
373,39.375,185,0.1534024157688821,0
374,216.875,608,0.1526354036900377,0
375,60.5,152,0.1518722266715875,0
376,154.0,767,0.15111286553822956,0
377,121.0,365,0.15035730121053842,0
378,96.75,244,0.14960551470448571,0
379,140.0,400,0.14885748713096328,0
380,73.0,214,0.14811319969530845,0
381,61.625,221,0.1473726336968319,0
382,89.75,357,0.14663577052834775,0
383,62.5,438,0.14590259167570602,0
384,129.125,302,0.1451730787173275,0
385,102.0,396,0.14444721332374086,0
386,53.125,197,0.14372497725712216,0
387,258.625,517,0.14300635237083656,0
388,279.875,1007,0.14229132060898236,0
389,335.5,1014,0.14157986400593744,0
390,130.75,426,0.14087196468590776,0
391,21.875,360,0.14016760486247823,0
392,89.0,287,0.13946676683816583,0
393,237.25,703,0.138769433003975,0
394,100.75,371,0.13807558583895513,0
395,75.25,305,0.13738520790976036,0
396,197.375,447,0.13669828187021155,0
397,90.5,425,0.13601479046086049,0
398,124.125,342,0.1353347165085562,0
399,173.5,425,0.1346580429260134,0
400,140.125,568,0.13398475271138335,0
401,176.75,430,0.13331482894782642,0
402,200.375,533,0.13264825480308728,0
403,106.25,252,0.13198501352907185,0
404,130.0,309,0.1313250884614265,0
405,114.0,208,0.13066846301911936,0
406,54.125,461,0.13001512070402377,0
407,36.375,313,0.12936504510050365,0
408,148.875,389,0.12871821987500112,0
409,5.625,197,0.12807462877562611,0
410,60.125,554,0.12743425563174798,0
411,249.125,923,0.12679708435358925,0
412,254.75,671,0.1261630989318213,0
413,47.75,92,0.1255322834371622,0
414,34.25,234,0.12490462201997637,0
415,134.875,368,0.1242800989098765,0
416,100.375,232,0.12365869841532712,0
417,269.625,1318,0.12304040492325048,0
418,193.25,656,0.12242520289863423,0
419,-7.0,505,0.12181307688414106,0
420,90.125,214,0.12120401149972035,0
421,190.625,820,0.12059799144222175,0
422,185.125,446,0.11999500148501063,0
423,191.625,432,0.11939502647758558,0
424,123.0,526,0.11879805134519765,0
425,197.375,683,0.11820406108847166,0
426,63.125,252,0.1176130407830293,0
427,58.0,946,0.11702497557911415,0
428,173.125,491,0.11643985070121858,0
429,214.875,653,0.11585765144771248,0
430,127.0,364,0.11527836319047392,0
431,553.375,1574,0.11470197137452155,0
432,46.75,161,0.11412846151764894,0
433,94.875,495,0.1135578192100607,0
434,72.625,351,0.11299003011401039,0
435,189.875,1118,0.11242507996344034,0
436,96.75,572,0.11186295456362313,0
437,215.75,609,0.11130363979080501,0
438,236.5,536,0.11074712159185099,0
439,201.875,583,0.11019338598389174,0
440,263.125,739,0.10964241905397228,0
441,156.25,628,0.10909420695870241,0
442,246.5,483,0.1085487359239089,0
443,262.625,650,0.10800599224428936,0
444,307.5,881,0.10746596228306791,0
445,79.75,297,0.10692863247165257,0
446,137.25,659,0.1063939893092943,0
447,20.0,531,0.10586201936274783,0
448,73.75,217,0.10533270926593409,0
449,240.375,709,0.10480604571960442,0
450,132.75,320,0.1042820154910064,0
451,33.875,444,0.10376060541355137,0
452,181.5,817,0.1032418023864836,0
453,185.5,572,0.10272559337455119,0
454,51.375,288,0.10221196540767843,0
455,393.875,1137,0.10170090558064004,0
456,106.5,628,0.10119240105273684,0
457,166.25,795,0.10068643904747315,0
458,185.0,665,0.10018300685223579,0
459,122.625,346,0.0996820918179746,0
460,147.5,478,0.09918368135888474,0
461,119.5,321,0.09868776295209031,0
462,44.5,132,0.09819432413732986,0
463,65.25,185,0.09770335251664321,0
464,55.25,570,0.09721483575406,0
465,250.5,561,0.09672876157528969,0
466,114.625,544,0.09624511776741324,0
467,206.25,366,0.09576389217857617,0
468,63.125,318,0.09528507271768329,0
469,228.375,513,0.09480864735409487,0
470,136.5,313,0.0943346041173244,0
471,179.75,1054,0.09386293109673778,0
472,402.125,731,0.09339361644125409,0
473,353.625,652,0.09292664835904782,0
474,128.5,624,0.09246201511725258,0
475,150.5,353,0.09199970504166631,0
476,169.625,608,0.09153970651645797,0
477,234.5,668,0.09108200798387568,0
478,288.875,666,0.0906265979439563,0
479,196.5,436,0.09017346495423652,0
480,135.0,453,0.08972259762946533,0
481,264.5,560,0.089273984641318,0
482,145.0,529,0.0888276147181114,0
483,170.75,564,0.08838347664452084,0
484,-37.25,768,0.08794155926129824,0
485,147.625,266,0.08750185146499175,0
486,270.75,530,0.08706434220766679,0
487,126.75,492,0.08662902049662846,0
488,182.75,443,0.08619587539414532,0
489,271.5,749,0.08576489601717459,0
490,257.625,628,0.08533607153708872,0
491,135.75,582,0.08490939117940327,0
492,68.75,243,0.08448484422350626,0
493,338.25,1232,0.08406242000238873,0
494,315.125,829,0.08364210790237678,0
495,244.875,616,0.0832238973628649,0
496,114.25,358,0.08280777787605056,0
497,277.625,736,0.08239373898667031,0
498,157.75,498,0.08198177029173696,0
499,209.0,679,0.08157186144027828,0
500,221.875,761,0.0811640021330769,0
501,281.375,878,0.08075818212241151,0
502,79.875,139,0.08035439121179945,0
503,146.5,391,0.07995261925574046,0
504,175.125,300,0.07955285615946175,0
505,435.625,1020,0.07915509187866444,0
506,478.625,1245,0.07875931641927113,0
507,386.125,954,0.07836551983717477,0
508,207.0,525,0.07797369223798889,0
509,214.25,580,0.07758382377679894,0
510,172.875,607,0.07719590465791494,0
511,311.5,1128,0.07680992513462537,0
512,267.375,716,0.07642587550895225,0
513,84.625,300,0.07604374613140748,0
514,110.875,303,0.07566352740075044,0
515,135.25,386,0.07528520976374668,0
516,261.0,624,0.07490878371492794,0
517,143.625,536,0.0745342397963533,0
518,0.125,287,0.07416156859737154,0
519,403.125,1045,0.07379076075438468,0
520,162.75,491,0.07342180695061275,0
521,375.625,788,0.07305469791585968,0
522,345.75,675,0.07268942442628039,0
523,680.75,2502,0.07232597730414898,0
524,427.375,698,0.07196434741762824,0
525,411.625,914,0.0716045256805401,0
526,267.625,1456,0.0712465030521374,0
527,326.125,1057,0.0708902705368767,0
528,223.5,579,0.07053581918419231,0
529,253.375,678,0.07018314008827135,0
530,275.75,1019,0.06983222438783,0
531,341.625,581,0.06948306326589085,0
532,157.875,1077,0.0691356479495614,0
533,1.0,251,0.06878996970981359,0
534,61.25,435,0.06844601986126451,0
535,257.75,680,0.06810378976195819,0
536,128.5,503,0.0677632708131484,0
537,332.875,996,0.06742445445908266,0
538,106.0,361,0.06708733218678724,0
539,277.25,1109,0.0667518955258533,0
540,103.25,256,0.06641813604822402,0
541,352.625,819,0.0660860453679829,0
542,118.5,392,0.06575561514114299,0
543,288.0,581,0.06542683706543727,0
544,153.625,471,0.06509970288011008,0
545,291.5,1174,0.06477420436570952,0
546,384.875,854,0.06445033334388098,0
547,296.375,708,0.06412808167716157,0
548,134.125,1219,0.06380744126877576,0
549,272.5,1014,0.06348840406243188,0
550,298.75,1063,0.06317096204211972,0
551,765.625,1903,0.06285510723190912,0
552,246.5,713,0.06254083169574957,0
553,233.0,539,0.062228127537270826,0
554,343.375,763,0.06191698689958447,0
555,239.125,910,0.061607401965086545,0
556,346.875,723,0.06129936495526111,0
557,285.125,1039,0.0609928681304848,0
558,147.5,382,0.060687903789832374,0
559,212.875,726,0.06038446427088321,0
560,136.375,759,0.06008254194952879,0
561,309.125,882,0.05978212923978115,0
562,-14.75,542,0.05948321859358224,0
563,422.25,1087,0.05918580250061433,0
564,295.625,1437,0.058889873488111255,0
565,291.375,1050,0.058595424120670696,0
566,105.0,343,0.05830244700006734,0
567,402.125,737,0.058010934765067,0
568,139.5,444,0.05772088009124167,0
569,195.125,1105,0.05743227569078546,0
570,225.125,957,0.05714511431233153,0
571,1121.625,3641,0.05685938874076987,0
572,471.75,1583,0.056575091797066025,0
573,227.0,608,0.056292216338080694,0
574,184.0,714,0.05601075525639029,0
575,606.75,1787,0.05573070148010834,0
576,478.125,2001,0.0554520479727078,0
577,215.0,989,0.05517478773284426,0
578,252.125,1472,0.05489891379418004,0
579,175.375,936,0.05462441922520914,0
580,436.375,1276,0.0543512971290831,0
581,182.75,643,0.05407954064343768,0
582,465.625,869,0.05380914294022049,0
583,360.875,1419,0.05354009722551939,0
584,357.875,909,0.05327239673939179,0
585,374.375,2037,0.053006034755694834,0
586,313.0,1478,0.052741004581916356,0
587,318.25,1396,0.052477299559006776,0
588,455.0,1440,0.052214913061211746,0
589,366.0,1012,0.05195383849590569,0
590,486.125,1178,0.05169406930342616,0
591,157.125,352,0.05143559895690903,0
592,146.0,710,0.051178420962124486,0
593,405.5,1085,0.05092252885731386,0
594,269.125,715,0.05066791621302729,0
595,315.0,924,0.05041457663196215,0
596,241.125,634,0.050162503748802344,0
597,687.0,1587,0.049911691230058335,0
598,537.875,1145,0.04966213277390804,0
599,110.125,605,0.0494138221100385,0
600,269.625,1127,0.04916675299948831,0
601,172.75,1829,0.04892091923449087,0
602,402.0,768,0.04867631463831842,0
603,212.625,1112,0.048432933065126825,0
604,571.5,2001,0.048190768399801194,0
605,719.875,1151,0.04794981455780219,0
606,550.75,1257,0.04771006548501318,0
607,227.625,1207,0.047471515157588115,0
608,629.625,1955,0.047234157581800176,0
609,414.125,1095,0.046997986793891174,0
610,38.75,344,0.04676299685992172,0
611,572.625,2336,0.04652918187562211,0
612,159.625,1476,0.046296535966244,0
613,278.125,1496,0.046065053286412784,0
614,298.75,1089,0.04583472801998072,0
615,186.375,806,0.045605554379880814,0
616,445.0,1545,0.04537752660798141,0
617,248.75,902,0.0451506389749415,0
618,643.0,1893,0.044924885780066794,0
619,152.75,812,0.04470026135116646,0
620,643.0,3426,0.04447676004441063,0
621,178.75,1062,0.04425437624418858,0
622,165.5,317,0.04403310436296763,0
623,774.5,1832,0.043812938841152796,0
